,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
6789,37.0,18.0,36.0,35.0,53.0,42.0,30.0,,42.0,39.0,51.0,35.0,37.0,34.0,42.0,40.0,48.0,41.0,53.0,41.0,46.0,48.0,44.0,43.0,30.0,34.0,37.0,46.0,32.0,35.0,51.0,46.0,34.0,38.0,48.0,38.0,41.0,38.0,43.0,16.0,36.0,34.0,39.0,27.0,52.0,39.0,41.0,31.0
6790,39.0,45.0,50.0,43.0,40.0,32.0,52.0,28.0,38.0,49.0,48.0,33.0,33.0,,26.0,31.0,48.0,50.0,35.0,49.0,47.0,30.0,52.0,46.0,57.0,,27.0,47.0,34.0,35.0,42.0,52.0,37.0,39.0,49.0,36.0,48.0,46.0,42.0,42.0,49.0,38.0,37.0,43.0,53.0,36.0,41.0,49.0
6791,33.0,30.0,50.0,43.0,,,,50.0,51.0,55.0,,41.0,36.0,32.0,51.0,48.0,55.0,49.0,,43.0,32.0,38.0,46.0,,44.0,53.0,45.0,40.0,41.0,34.0,56.0,38.0,,45.0,30.0,52.0,47.0,39.0,48.0,49.0,40.0,41.0,26.0,,42.0,41.0,,52.0
6792,41.0,43.0,44.0,46.0,38.0,39.0,40.0,32.0,45.0,51.0,44.0,34.0,38.0,42.0,40.0,32.0,36.0,36.0,47.0,43.0,,51.0,44.0,35.0,41.0,48.0,32.0,33.0,31.0,49.0,35.0,50.0,38.0,43.0,41.0,36.0,37.0,45.0,38.0,40.0,41.0,29.0,42.0,47.0,44.0,41.0,62.0,34.0
6793,,45.0,,47.0,45.0,,,,,,65.0,44.0,47.0,,,41.0,48.0,49.0,35.0,44.0,35.0,56.0,56.0,45.0,33.0,,,60.0,,,,52.0,35.0,47.0,,,,41.0,,,56.0,36.0,49.0,34.0,76.0,,,
6794,28.0,35.0,35.0,33.0,44.0,51.0,53.0,37.0,53.0,16.0,41.0,14.0,,44.0,28.0,40.0,38.0,18.0,44.0,42.0,37.0,35.0,27.0,35.0,38.0,16.0,39.0,38.0,33.0,36.0,13.0,19.0,37.0,51.0,37.0,31.0,23.0,33.0,41.0,39.0,34.0,40.0,38.0,35.0,45.0,45.0,42.0,20.0
6795,49.0,35.0,22.0,44.0,50.0,29.0,41.0,24.0,41.0,46.0,45.0,35.0,31.0,48.0,29.0,41.0,35.0,28.0,41.0,44.0,40.0,38.0,46.0,26.0,30.0,36.0,40.0,46.0,42.0,41.0,44.0,48.0,53.0,46.0,40.0,47.0,39.0,37.0,29.0,35.0,35.0,42.0,33.0,45.0,39.0,46.0,44.0,16.0
6796,54.0,42.0,47.0,43.0,48.0,56.0,30.0,50.0,53.0,34.0,49.0,50.0,41.0,37.0,35.0,40.0,45.0,55.0,,49.0,,,44.0,47.0,47.0,41.0,33.0,,47.0,35.0,45.0,45.0,47.0,45.0,37.0,43.0,21.0,30.0,46.0,47.0,41.0,,43.0,29.0,46.0,43.0,47.0,32.0
6797,45.0,42.0,50.0,47.0,,62.0,,48.0,61.0,59.0,26.0,,47.0,,45.0,45.0,51.0,,48.0,48.0,51.0,43.0,52.0,,,,,,51.0,,,65.0,,,,44.0,,52.0,35.0,61.0,,48.0,,46.0,46.0,42.0,59.0,37.0
6798,31.0,45.0,35.0,16.0,39.0,39.0,35.0,27.0,38.0,36.0,35.0,18.0,36.0,37.0,53.0,37.0,52.0,31.0,39.0,47.0,42.0,40.0,42.0,32.0,40.0,51.0,43.0,71.0,30.0,41.0,48.0,49.0,42.0,37.0,32.0,43.0,39.0,34.0,45.0,38.0,32.0,39.0,34.0,42.0,53.0,46.0,47.0,44.0
6799,40.0,31.0,39.0,32.0,35.0,51.0,42.0,42.0,47.0,46.0,46.0,34.0,45.0,45.0,31.0,50.0,42.0,20.0,43.0,49.0,40.0,34.0,39.0,41.0,39.0,37.0,45.0,48.0,49.0,32.0,31.0,48.0,39.0,52.0,33.0,43.0,51.0,12.0,49.0,45.0,31.0,43.0,48.0,40.0,39.0,52.0,32.0,36.0
6800,35.0,35.0,39.0,39.0,39.0,47.0,38.0,43.0,40.0,41.0,26.0,47.0,37.0,40.0,39.0,33.0,42.0,50.0,39.0,54.0,31.0,39.0,33.0,33.0,34.0,6.0,42.0,47.0,27.0,25.0,36.0,49.0,46.0,48.0,33.0,,28.0,37.0,46.0,55.0,40.0,42.0,40.0,36.0,41.0,30.0,43.0,31.0
6801,37.0,39.0,38.0,38.0,11.0,49.0,41.0,36.0,,27.0,29.0,41.0,35.0,40.0,27.0,34.0,39.0,25.0,40.0,,31.0,55.0,39.0,31.0,40.0,62.0,36.0,32.0,46.0,37.0,49.0,40.0,30.0,39.0,43.0,30.0,31.0,52.0,33.0,8.0,47.0,33.0,32.0,44.0,23.0,,44.0,13.0
6802,53.0,24.0,37.0,49.0,36.0,35.0,,57.0,56.0,55.0,,26.0,52.0,35.0,37.0,40.0,56.0,34.0,49.0,,34.0,,39.0,51.0,44.0,46.0,43.0,46.0,44.0,,27.0,,33.0,34.0,45.0,50.0,27.0,34.0,41.0,43.0,41.0,42.0,26.0,49.0,49.0,46.0,30.0,
6803,33.0,43.0,37.0,40.0,44.0,42.0,40.0,45.0,43.0,45.0,45.0,44.0,40.0,43.0,36.0,41.0,38.0,43.0,41.0,52.0,35.0,52.0,37.0,41.0,44.0,43.0,44.0,44.0,41.0,28.0,41.0,41.0,34.0,27.0,39.0,35.0,23.0,44.0,43.0,47.0,38.0,35.0,34.0,37.0,31.0,43.0,35.0,32.0
6804,43.0,41.0,35.0,40.0,35.0,43.0,42.0,41.0,37.0,40.0,30.0,45.0,32.0,44.0,42.0,30.0,40.0,34.0,43.0,46.0,35.0,35.0,29.0,33.0,33.0,12.0,42.0,43.0,32.0,42.0,40.0,39.0,42.0,47.0,42.0,40.0,34.0,37.0,46.0,51.0,42.0,39.0,40.0,30.0,37.0,35.0,55.0,23.0
6805,,42.0,26.0,42.0,42.0,51.0,41.0,37.0,37.0,36.0,38.0,43.0,48.0,39.0,41.0,48.0,40.0,61.0,36.0,64.0,39.0,54.0,45.0,,39.0,36.0,47.0,,50.0,41.0,48.0,52.0,34.0,36.0,33.0,47.0,35.0,34.0,46.0,48.0,41.0,45.0,36.0,41.0,42.0,42.0,44.0,45.0
6806,30.0,32.0,41.0,44.0,35.0,41.0,25.0,33.0,38.0,42.0,44.0,32.0,38.0,30.0,29.0,30.0,38.0,33.0,44.0,44.0,39.0,37.0,34.0,31.0,43.0,39.0,31.0,40.0,41.0,38.0,31.0,39.0,32.0,37.0,33.0,39.0,25.0,43.0,35.0,49.0,35.0,61.0,42.0,28.0,59.0,29.0,41.0,35.0
6807,34.0,41.0,38.0,23.0,43.0,46.0,53.0,44.0,30.0,47.0,45.0,46.0,29.0,27.0,22.0,46.0,26.0,25.0,25.0,52.0,48.0,27.0,41.0,38.0,40.0,41.0,40.0,48.0,39.0,42.0,,65.0,28.0,47.0,34.0,39.0,35.0,44.0,,47.0,36.0,35.0,27.0,40.0,40.0,42.0,49.0,45.0
6808,33.0,51.0,44.0,27.0,37.0,53.0,54.0,41.0,23.0,61.0,35.0,29.0,28.0,33.0,34.0,44.0,40.0,39.0,22.0,53.0,36.0,29.0,43.0,39.0,35.0,40.0,38.0,39.0,31.0,40.0,39.0,57.0,,26.0,38.0,40.0,42.0,29.0,34.0,47.0,45.0,36.0,33.0,30.0,47.0,45.0,27.0,28.0
6809,42.0,37.0,38.0,31.0,28.0,57.0,34.0,48.0,34.0,41.0,18.0,37.0,24.0,19.0,38.0,31.0,43.0,48.0,38.0,53.0,41.0,39.0,32.0,33.0,43.0,34.0,34.0,46.0,51.0,28.0,45.0,64.0,42.0,22.0,33.0,43.0,35.0,35.0,39.0,,29.0,41.0,44.0,33.0,46.0,32.0,38.0,40.0
6810,,,,,,56.0,,,,54.0,43.0,,,44.0,,,,,45.0,,,,,,43.0,47.0,,,,38.0,,,,,,44.0,37.0,,,,33.0,,,,,,,
6811,,36.0,,58.0,37.0,42.0,44.0,30.0,45.0,42.0,38.0,40.0,,51.0,36.0,38.0,45.0,44.0,38.0,56.0,31.0,55.0,58.0,,26.0,33.0,38.0,51.0,58.0,28.0,,,40.0,,,33.0,,47.0,42.0,43.0,54.0,,45.0,33.0,54.0,46.0,51.0,37.0
6812,36.0,40.0,35.0,18.0,50.0,42.0,29.0,27.0,41.0,54.0,40.0,25.0,25.0,32.0,36.0,26.0,24.0,37.0,31.0,48.0,18.0,40.0,49.0,56.0,43.0,39.0,26.0,41.0,42.0,38.0,33.0,40.0,,39.0,39.0,25.0,40.0,46.0,36.0,49.0,34.0,45.0,38.0,33.0,50.0,48.0,49.0,36.0
6813,32.0,30.0,,32.0,43.0,,37.0,41.0,37.0,46.0,42.0,27.0,39.0,33.0,34.0,36.0,32.0,36.0,58.0,42.0,41.0,48.0,47.0,28.0,37.0,13.0,40.0,30.0,47.0,30.0,36.0,47.0,34.0,22.0,35.0,39.0,32.0,36.0,16.0,39.0,25.0,24.0,38.0,24.0,36.0,43.0,46.0,33.0
6814,39.0,24.0,,40.0,40.0,51.0,35.0,44.0,44.0,45.0,,40.0,45.0,43.0,33.0,44.0,,49.0,30.0,43.0,41.0,17.0,41.0,30.0,45.0,46.0,40.0,35.0,30.0,29.0,43.0,41.0,34.0,39.0,23.0,50.0,27.0,47.0,35.0,38.0,56.0,33.0,33.0,40.0,52.0,45.0,36.0,40.0
6815,38.0,48.0,42.0,50.0,24.0,49.0,,37.0,43.0,55.0,34.0,39.0,46.0,40.0,,44.0,56.0,34.0,37.0,48.0,24.0,,44.0,41.0,42.0,38.0,36.0,52.0,45.0,39.0,51.0,47.0,,41.0,25.0,47.0,49.0,30.0,,,41.0,,44.0,39.0,51.0,43.0,,34.0
6816,,45.0,51.0,49.0,,,,,,54.0,,34.0,,,44.0,46.0,44.0,52.0,42.0,,,39.0,,,41.0,36.0,49.0,,,,,50.0,53.0,34.0,,,,,,,,,33.0,36.0,,,,38.0
6817,40.0,52.0,,53.0,36.0,54.0,34.0,46.0,42.0,,34.0,35.0,43.0,46.0,46.0,55.0,46.0,52.0,42.0,49.0,40.0,,54.0,45.0,26.0,43.0,42.0,46.0,48.0,40.0,42.0,42.0,53.0,52.0,35.0,35.0,33.0,49.0,37.0,,45.0,30.0,45.0,33.0,47.0,,53.0,35.0
6818,40.0,42.0,55.0,35.0,47.0,54.0,37.0,32.0,32.0,50.0,41.0,27.0,43.0,29.0,29.0,40.0,37.0,40.0,56.0,44.0,46.0,48.0,43.0,38.0,45.0,9.0,46.0,37.0,43.0,28.0,45.0,43.0,39.0,26.0,43.0,36.0,40.0,36.0,16.0,45.0,38.0,29.0,37.0,18.0,44.0,46.0,38.0,29.0
6819,28.0,25.0,54.0,43.0,42.0,46.0,38.0,38.0,33.0,61.0,37.0,37.0,33.0,40.0,34.0,40.0,39.0,27.0,39.0,42.0,46.0,38.0,39.0,40.0,37.0,35.0,13.0,48.0,35.0,36.0,46.0,38.0,32.0,38.0,36.0,45.0,30.0,44.0,43.0,36.0,46.0,57.0,23.0,36.0,49.0,39.0,44.0,12.0
6820,48.0,33.0,37.0,38.0,33.0,51.0,45.0,45.0,38.0,40.0,36.0,26.0,35.0,36.0,46.0,40.0,40.0,43.0,41.0,52.0,35.0,40.0,39.0,37.0,34.0,34.0,48.0,47.0,39.0,41.0,46.0,41.0,33.0,40.0,34.0,28.0,36.0,47.0,25.0,44.0,,34.0,45.0,46.0,44.0,46.0,51.0,47.0
6821,39.0,55.0,35.0,33.0,38.0,40.0,45.0,42.0,51.0,44.0,44.0,63.0,41.0,23.0,47.0,36.0,44.0,36.0,36.0,51.0,35.0,39.0,31.0,38.0,54.0,21.0,31.0,49.0,29.0,42.0,53.0,,8.0,48.0,,45.0,,46.0,52.0,37.0,,37.0,,,27.0,45.0,46.0,21.0
6822,42.0,46.0,45.0,53.0,,,28.0,49.0,55.0,53.0,,,,,,56.0,,45.0,,,,,,,,,48.0,54.0,41.0,,41.0,,32.0,52.0,,48.0,33.0,,,,,,,52.0,,,,
6823,40.0,46.0,49.0,42.0,36.0,37.0,39.0,30.0,45.0,31.0,50.0,31.0,45.0,40.0,36.0,37.0,37.0,50.0,29.0,48.0,26.0,37.0,50.0,42.0,,48.0,41.0,49.0,39.0,36.0,48.0,32.0,42.0,35.0,33.0,35.0,38.0,,42.0,48.0,48.0,50.0,43.0,47.0,49.0,45.0,53.0,39.0
6824,39.0,36.0,36.0,22.0,34.0,38.0,34.0,31.0,41.0,72.0,46.0,34.0,40.0,36.0,38.0,31.0,33.0,41.0,27.0,43.0,27.0,35.0,45.0,40.0,47.0,37.0,31.0,37.0,45.0,33.0,38.0,48.0,39.0,35.0,45.0,20.0,31.0,49.0,41.0,46.0,34.0,,30.0,36.0,46.0,51.0,47.0,49.0
6825,,48.0,53.0,,,,44.0,,57.0,,55.0,,41.0,,,48.0,,55.0,,,,,,,,43.0,53.0,,,41.0,,,47.0,57.0,,,,,,,,,,29.0,48.0,,,
6826,33.0,28.0,44.0,37.0,45.0,54.0,51.0,43.0,52.0,45.0,60.0,46.0,34.0,35.0,42.0,39.0,49.0,37.0,38.0,42.0,,45.0,59.0,34.0,30.0,34.0,43.0,,43.0,31.0,51.0,54.0,47.0,39.0,49.0,,47.0,35.0,40.0,40.0,42.0,31.0,,,26.0,38.0,45.0,49.0
6827,52.0,40.0,47.0,42.0,56.0,48.0,47.0,45.0,37.0,46.0,56.0,22.0,34.0,44.0,,,50.0,40.0,34.0,51.0,48.0,,44.0,,31.0,42.0,32.0,70.0,40.0,40.0,35.0,57.0,36.0,43.0,35.0,34.0,46.0,42.0,43.0,39.0,45.0,43.0,44.0,38.0,38.0,42.0,42.0,56.0
6828,,40.0,,35.0,38.0,50.0,41.0,44.0,44.0,46.0,22.0,22.0,38.0,42.0,43.0,44.0,,30.0,41.0,51.0,39.0,28.0,46.0,19.0,43.0,42.0,36.0,38.0,47.0,29.0,21.0,51.0,54.0,,40.0,30.0,19.0,41.0,35.0,42.0,37.0,50.0,42.0,40.0,35.0,40.0,45.0,22.0
6829,27.0,37.0,39.0,41.0,12.0,50.0,44.0,40.0,33.0,38.0,14.0,29.0,28.0,49.0,39.0,51.0,35.0,47.0,25.0,34.0,44.0,35.0,45.0,39.0,46.0,48.0,36.0,40.0,29.0,44.0,40.0,50.0,41.0,36.0,29.0,21.0,36.0,38.0,36.0,35.0,47.0,29.0,32.0,45.0,61.0,39.0,26.0,33.0
6830,38.0,,46.0,,,43.0,42.0,,45.0,52.0,41.0,,35.0,41.0,38.0,41.0,43.0,52.0,39.0,44.0,46.0,54.0,43.0,36.0,32.0,53.0,35.0,,37.0,36.0,38.0,64.0,50.0,48.0,,,45.0,37.0,36.0,45.0,34.0,39.0,42.0,51.0,50.0,,,
6831,41.0,34.0,42.0,47.0,38.0,,35.0,44.0,42.0,41.0,45.0,29.0,37.0,40.0,47.0,36.0,51.0,32.0,41.0,54.0,39.0,45.0,49.0,33.0,30.0,39.0,44.0,45.0,47.0,37.0,47.0,45.0,38.0,44.0,29.0,,37.0,48.0,30.0,44.0,48.0,38.0,41.0,43.0,43.0,42.0,43.0,57.0
6832,37.0,81.0,37.0,39.0,41.0,49.0,45.0,38.0,35.0,60.0,43.0,32.0,29.0,,51.0,38.0,,36.0,51.0,34.0,,41.0,42.0,,46.0,50.0,44.0,46.0,,,,45.0,50.0,56.0,33.0,35.0,35.0,35.0,19.0,50.0,48.0,31.0,32.0,,28.0,39.0,57.0,30.0
6833,37.0,16.0,52.0,32.0,39.0,45.0,39.0,41.0,45.0,47.0,47.0,24.0,41.0,40.0,48.0,40.0,42.0,42.0,29.0,48.0,34.0,43.0,46.0,35.0,27.0,42.0,42.0,50.0,35.0,35.0,41.0,53.0,41.0,41.0,44.0,35.0,35.0,43.0,33.0,40.0,44.0,36.0,35.0,30.0,39.0,31.0,30.0,28.0
6834,43.0,36.0,25.0,35.0,28.0,43.0,43.0,38.0,37.0,44.0,44.0,33.0,40.0,38.0,37.0,44.0,35.0,40.0,26.0,35.0,46.0,37.0,31.0,43.0,41.0,36.0,,43.0,38.0,43.0,,47.0,42.0,58.0,36.0,42.0,37.0,37.0,37.0,44.0,35.0,47.0,25.0,34.0,61.0,44.0,41.0,35.0
6835,44.0,40.0,48.0,27.0,27.0,38.0,47.0,34.0,44.0,43.0,49.0,38.0,29.0,39.0,43.0,40.0,34.0,,32.0,46.0,42.0,28.0,50.0,33.0,45.0,33.0,46.0,34.0,47.0,30.0,26.0,42.0,43.0,42.0,20.0,46.0,,41.0,33.0,49.0,45.0,47.0,43.0,43.0,26.0,40.0,36.0,39.0
6836,38.0,34.0,27.0,40.0,46.0,53.0,41.0,36.0,41.0,47.0,42.0,25.0,43.0,45.0,38.0,43.0,36.0,47.0,55.0,47.0,37.0,44.0,,24.0,41.0,8.0,43.0,36.0,43.0,34.0,39.0,38.0,42.0,26.0,43.0,57.0,36.0,36.0,16.0,35.0,29.0,33.0,33.0,30.0,48.0,42.0,42.0,24.0
6837,43.0,49.0,42.0,40.0,39.0,36.0,36.0,28.0,42.0,42.0,54.0,36.0,35.0,27.0,51.0,35.0,43.0,29.0,43.0,32.0,32.0,34.0,44.0,44.0,43.0,39.0,31.0,54.0,49.0,29.0,47.0,51.0,32.0,35.0,32.0,32.0,35.0,34.0,35.0,43.0,35.0,17.0,43.0,45.0,59.0,35.0,51.0,43.0
6838,42.0,33.0,,48.0,42.0,40.0,,,41.0,44.0,43.0,39.0,43.0,,39.0,49.0,43.0,5.0,,,,37.0,49.0,,56.0,42.0,48.0,42.0,32.0,43.0,53.0,,35.0,59.0,,40.0,,33.0,40.0,34.0,43.0,43.0,,42.0,,63.0,44.0,34.0
6839,48.0,44.0,51.0,46.0,61.0,52.0,43.0,45.0,41.0,41.0,52.0,26.0,38.0,41.0,,,46.0,44.0,39.0,55.0,34.0,,48.0,,27.0,46.0,37.0,66.0,44.0,44.0,31.0,53.0,41.0,47.0,41.0,39.0,51.0,47.0,47.0,43.0,52.0,47.0,48.0,43.0,42.0,46.0,46.0,60.0
6840,34.0,44.0,,30.0,39.0,41.0,39.0,,,52.0,,,39.0,,,42.0,,30.0,,,39.0,44.0,55.0,47.0,,,,,37.0,46.0,,57.0,40.0,50.0,43.0,,21.0,,47.0,51.0,42.0,48.0,35.0,41.0,52.0,43.0,48.0,
6841,40.0,42.0,40.0,39.0,39.0,48.0,38.0,31.0,36.0,47.0,41.0,29.0,35.0,36.0,43.0,22.0,28.0,35.0,21.0,51.0,23.0,39.0,49.0,43.0,47.0,41.0,25.0,41.0,40.0,37.0,38.0,40.0,47.0,43.0,43.0,29.0,39.0,53.0,37.0,45.0,35.0,45.0,38.0,29.0,46.0,54.0,44.0,38.0
6842,36.0,35.0,31.0,40.0,42.0,54.0,41.0,37.0,37.0,43.0,38.0,21.0,38.0,36.0,35.0,39.0,32.0,40.0,51.0,48.0,41.0,49.0,58.0,28.0,41.0,4.0,37.0,34.0,39.0,26.0,40.0,42.0,38.0,32.0,39.0,52.0,28.0,32.0,11.0,39.0,36.0,28.0,39.0,24.0,40.0,38.0,42.0,33.0
6843,40.0,45.0,30.0,36.0,46.0,41.0,36.0,47.0,46.0,40.0,53.0,30.0,43.0,35.0,47.0,57.0,44.0,42.0,45.0,38.0,36.0,38.0,36.0,34.0,38.0,35.0,39.0,41.0,36.0,35.0,53.0,52.0,42.0,56.0,21.0,52.0,38.0,47.0,48.0,48.0,39.0,16.0,40.0,42.0,51.0,41.0,50.0,
6844,44.0,30.0,44.0,44.0,42.0,54.0,39.0,35.0,43.0,35.0,45.0,,31.0,31.0,50.0,39.0,35.0,39.0,37.0,50.0,,36.0,39.0,38.0,34.0,41.0,36.0,36.0,39.0,37.0,42.0,46.0,36.0,40.0,33.0,36.0,35.0,43.0,33.0,40.0,,39.0,44.0,33.0,48.0,38.0,48.0,46.0
6845,43.0,31.0,49.0,,,52.0,43.0,48.0,45.0,45.0,,,26.0,26.0,,46.0,42.0,31.0,37.0,52.0,36.0,44.0,40.0,27.0,56.0,,44.0,52.0,24.0,,45.0,40.0,52.0,41.0,35.0,31.0,43.0,,,,43.0,,49.0,38.0,,,49.0,52.0
6846,37.0,28.0,46.0,43.0,37.0,52.0,35.0,40.0,40.0,39.0,41.0,31.0,36.0,40.0,51.0,41.0,40.0,47.0,41.0,48.0,40.0,41.0,44.0,39.0,35.0,37.0,40.0,41.0,35.0,42.0,50.0,49.0,38.0,36.0,39.0,33.0,31.0,38.0,29.0,45.0,52.0,42.0,46.0,37.0,78.0,41.0,47.0,43.0
6847,36.0,37.0,31.0,43.0,50.0,45.0,34.0,22.0,32.0,50.0,36.0,29.0,29.0,36.0,38.0,27.0,29.0,37.0,31.0,47.0,14.0,36.0,43.0,39.0,47.0,42.0,18.0,43.0,43.0,37.0,42.0,36.0,36.0,56.0,35.0,25.0,36.0,50.0,37.0,49.0,30.0,41.0,29.0,25.0,39.0,52.0,51.0,34.0
6848,,39.0,41.0,32.0,42.0,45.0,50.0,37.0,29.0,54.0,38.0,38.0,22.0,35.0,29.0,45.0,39.0,35.0,26.0,46.0,32.0,33.0,43.0,28.0,35.0,36.0,34.0,43.0,35.0,,44.0,54.0,,34.0,45.0,36.0,38.0,33.0,38.0,47.0,46.0,36.0,33.0,26.0,45.0,45.0,31.0,
6849,38.0,17.0,43.0,42.0,33.0,43.0,33.0,28.0,26.0,50.0,38.0,47.0,28.0,36.0,35.0,34.0,36.0,42.0,39.0,39.0,42.0,39.0,26.0,42.0,42.0,29.0,23.0,16.0,39.0,36.0,46.0,45.0,36.0,36.0,17.0,59.0,35.0,37.0,37.0,40.0,41.0,39.0,31.0,33.0,44.0,42.0,4.0,48.0
6850,41.0,37.0,41.0,36.0,30.0,66.0,45.0,48.0,45.0,46.0,37.0,36.0,46.0,39.0,33.0,41.0,38.0,45.0,39.0,31.0,43.0,44.0,44.0,37.0,49.0,36.0,29.0,50.0,27.0,,42.0,51.0,45.0,,34.0,53.0,35.0,51.0,40.0,48.0,41.0,41.0,39.0,45.0,48.0,41.0,24.0,35.0
6851,44.0,,,,,,47.0,69.0,,,,37.0,45.0,27.0,45.0,55.0,,47.0,,,,39.0,,39.0,,,,56.0,51.0,,47.0,52.0,,53.0,,,51.0,53.0,41.0,,50.0,,,,,,52.0,
6852,44.0,32.0,35.0,20.0,42.0,22.0,34.0,45.0,,,57.0,41.0,49.0,35.0,,32.0,49.0,35.0,34.0,59.0,26.0,49.0,66.0,50.0,33.0,36.0,,62.0,44.0,,41.0,52.0,40.0,44.0,25.0,39.0,45.0,18.0,29.0,53.0,42.0,36.0,,41.0,43.0,33.0,44.0,43.0
6853,38.0,42.0,37.0,35.0,40.0,40.0,41.0,55.0,,48.0,54.0,41.0,21.0,24.0,30.0,49.0,52.0,54.0,34.0,36.0,48.0,48.0,32.0,30.0,47.0,39.0,44.0,53.0,45.0,42.0,,61.0,39.0,45.0,30.0,33.0,37.0,43.0,48.0,,23.0,44.0,41.0,48.0,36.0,44.0,41.0,55.0
6854,37.0,36.0,48.0,23.0,18.0,31.0,43.0,30.0,51.0,48.0,48.0,25.0,25.0,37.0,43.0,45.0,31.0,49.0,29.0,42.0,39.0,31.0,53.0,37.0,34.0,41.0,42.0,28.0,52.0,35.0,63.0,53.0,41.0,44.0,12.0,46.0,41.0,37.0,35.0,43.0,43.0,43.0,48.0,39.0,35.0,40.0,,32.0
6855,,44.0,,31.0,34.0,50.0,37.0,38.0,39.0,50.0,26.0,18.0,36.0,38.0,47.0,40.0,,34.0,37.0,47.0,43.0,24.0,43.0,,47.0,46.0,31.0,42.0,52.0,33.0,25.0,55.0,54.0,,44.0,36.0,23.0,37.0,39.0,46.0,41.0,54.0,46.0,36.0,36.0,41.0,49.0,26.0
6856,48.0,30.0,32.0,37.0,28.0,47.0,38.0,41.0,41.0,42.0,40.0,37.0,44.0,43.0,41.0,46.0,35.0,37.0,31.0,44.0,52.0,41.0,35.0,38.0,37.0,46.0,38.0,,41.0,35.0,55.0,43.0,46.0,53.0,43.0,37.0,37.0,28.0,42.0,49.0,36.0,46.0,22.0,36.0,56.0,,34.0,36.0
6857,41.0,39.0,38.0,27.0,28.0,41.0,47.0,38.0,46.0,43.0,44.0,30.0,34.0,40.0,39.0,41.0,34.0,34.0,25.0,41.0,44.0,32.0,49.0,37.0,33.0,37.0,45.0,39.0,47.0,39.0,33.0,45.0,45.0,48.0,16.0,48.0,40.0,39.0,29.0,48.0,43.0,57.0,37.0,44.0,43.0,36.0,31.0,44.0
6858,30.0,,29.0,37.0,40.0,50.0,35.0,39.0,38.0,49.0,39.0,44.0,42.0,55.0,26.0,39.0,34.0,45.0,,45.0,31.0,31.0,51.0,42.0,32.0,46.0,49.0,39.0,43.0,43.0,31.0,48.0,38.0,36.0,36.0,38.0,31.0,16.0,48.0,31.0,49.0,37.0,33.0,48.0,45.0,,33.0,36.0
6859,38.0,54.0,,34.0,35.0,40.0,43.0,38.0,45.0,47.0,32.0,39.0,37.0,40.0,49.0,40.0,27.0,20.0,40.0,43.0,36.0,60.0,44.0,44.0,39.0,49.0,,28.0,41.0,35.0,33.0,52.0,46.0,36.0,37.0,40.0,41.0,52.0,42.0,,42.0,41.0,,27.0,46.0,46.0,39.0,26.0
6860,,,,,,,34.0,,,,39.0,,,36.0,,56.0,,,,,,,,,,,,,,,,62.0,,,40.0,,,,,,,,,,,73.0,,
6861,46.0,33.0,43.0,45.0,48.0,38.0,60.0,31.0,57.0,33.0,44.0,43.0,26.0,38.0,38.0,55.0,31.0,40.0,36.0,53.0,,,50.0,,43.0,35.0,51.0,36.0,38.0,38.0,48.0,53.0,,45.0,36.0,46.0,30.0,38.0,39.0,36.0,43.0,54.0,,25.0,,43.0,38.0,43.0
6862,33.0,29.0,25.0,39.0,38.0,46.0,42.0,46.0,34.0,36.0,31.0,42.0,36.0,41.0,29.0,35.0,35.0,22.0,43.0,38.0,50.0,38.0,40.0,45.0,39.0,39.0,8.0,43.0,39.0,32.0,51.0,44.0,31.0,35.0,41.0,44.0,25.0,44.0,59.0,46.0,46.0,54.0,28.0,32.0,56.0,42.0,46.0,12.0
6863,46.0,12.0,44.0,21.0,37.0,46.0,37.0,35.0,36.0,51.0,39.0,41.0,28.0,33.0,39.0,34.0,30.0,41.0,44.0,43.0,38.0,36.0,28.0,44.0,50.0,26.0,31.0,15.0,43.0,38.0,51.0,43.0,29.0,37.0,32.0,43.0,38.0,41.0,42.0,51.0,32.0,42.0,37.0,34.0,51.0,48.0,35.0,33.0
6864,40.0,40.0,38.0,42.0,44.0,53.0,51.0,40.0,45.0,35.0,35.0,47.0,46.0,37.0,35.0,53.0,39.0,46.0,35.0,25.0,23.0,54.0,34.0,26.0,35.0,42.0,52.0,52.0,53.0,39.0,45.0,53.0,33.0,38.0,35.0,42.0,32.0,43.0,29.0,39.0,48.0,29.0,23.0,43.0,37.0,50.0,48.0,47.0
6865,,39.0,43.0,46.0,16.0,53.0,42.0,49.0,23.0,42.0,46.0,42.0,40.0,31.0,35.0,17.0,35.0,33.0,53.0,44.0,36.0,40.0,50.0,35.0,45.0,40.0,43.0,54.0,35.0,41.0,43.0,41.0,38.0,36.0,35.0,39.0,32.0,50.0,49.0,34.0,41.0,48.0,41.0,46.0,49.0,49.0,62.0,49.0
6866,,39.0,36.0,47.0,44.0,37.0,,35.0,44.0,,,,,50.0,,,44.0,,,42.0,36.0,44.0,,48.0,53.0,51.0,52.0,42.0,19.0,25.0,,50.0,,45.0,35.0,,,30.0,43.0,46.0,31.0,43.0,40.0,32.0,55.0,49.0,43.0,39.0
