,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
5823,58.0,56.0,55.0,,29.0,36.0,48.0,,,67.0,49.0,57.0,53.0,45.0,46.0,48.0,,41.0,,45.0,39.0,41.0,43.0,49.0,38.0,47.0,,15.0,46.0,42.0,,38.0,76.0,,54.0,65.0,40.0,35.0,40.0,32.0,35.0,48.0,39.0,48.0,58.0,,50.0,62.0
5824,,51.0,34.0,,57.0,44.0,,47.0,45.0,,65.0,42.0,62.0,,50.0,56.0,45.0,,49.0,58.0,52.0,,38.0,,34.0,37.0,30.0,44.0,34.0,22.0,61.0,32.0,70.0,36.0,,42.0,49.0,55.0,37.0,43.0,34.0,,,50.0,,58.0,40.0,57.0
5825,,68.0,39.0,49.0,36.0,38.0,53.0,44.0,35.0,53.0,37.0,36.0,54.0,,45.0,31.0,42.0,51.0,39.0,,62.0,67.0,40.0,56.0,43.0,38.0,33.0,34.0,45.0,50.0,54.0,34.0,,49.0,39.0,35.0,43.0,36.0,,54.0,34.0,55.0,50.0,45.0,36.0,60.0,38.0,36.0
5826,49.0,,50.0,39.0,47.0,45.0,45.0,45.0,,64.0,63.0,41.0,41.0,54.0,64.0,50.0,50.0,47.0,41.0,37.0,60.0,30.0,41.0,41.0,27.0,46.0,54.0,42.0,,53.0,58.0,47.0,57.0,,48.0,45.0,40.0,47.0,58.0,62.0,,46.0,52.0,55.0,,69.0,52.0,65.0
5827,54.0,50.0,38.0,43.0,33.0,37.0,45.0,44.0,47.0,,38.0,25.0,51.0,51.0,40.0,47.0,77.0,39.0,38.0,54.0,49.0,59.0,46.0,48.0,48.0,51.0,43.0,44.0,44.0,39.0,43.0,29.0,47.0,40.0,,50.0,34.0,28.0,54.0,44.0,46.0,,42.0,39.0,,60.0,39.0,59.0
5828,42.0,56.0,34.0,47.0,45.0,30.0,46.0,54.0,40.0,52.0,28.0,33.0,65.0,45.0,31.0,45.0,54.0,46.0,44.0,28.0,39.0,50.0,40.0,55.0,44.0,33.0,59.0,43.0,46.0,46.0,51.0,34.0,54.0,31.0,38.0,37.0,38.0,46.0,48.0,53.0,40.0,48.0,39.0,51.0,39.0,71.0,47.0,54.0
5829,,30.0,,22.0,53.0,46.0,44.0,,49.0,50.0,46.0,,45.0,46.0,48.0,51.0,40.0,40.0,51.0,,,51.0,52.0,44.0,,56.0,43.0,43.0,39.0,45.0,43.0,45.0,70.0,,35.0,46.0,35.0,47.0,38.0,,54.0,52.0,38.0,49.0,,,47.0,53.0
5830,36.0,37.0,55.0,19.0,41.0,32.0,46.0,42.0,40.0,73.0,54.0,39.0,43.0,44.0,55.0,28.0,45.0,38.0,43.0,30.0,17.0,49.0,30.0,39.0,35.0,27.0,50.0,58.0,41.0,33.0,39.0,37.0,71.0,40.0,47.0,48.0,35.0,14.0,38.0,48.0,56.0,45.0,55.0,15.0,45.0,53.0,32.0,57.0
5831,48.0,37.0,25.0,,51.0,53.0,31.0,,44.0,68.0,32.0,43.0,58.0,48.0,46.0,,32.0,51.0,45.0,,50.0,,,,,41.0,32.0,47.0,47.0,,50.0,42.0,61.0,38.0,28.0,46.0,27.0,41.0,49.0,39.0,47.0,53.0,45.0,,51.0,,66.0,55.0
5832,57.0,40.0,45.0,26.0,49.0,40.0,39.0,32.0,40.0,61.0,42.0,53.0,46.0,46.0,38.0,49.0,23.0,38.0,36.0,38.0,41.0,57.0,31.0,40.0,53.0,50.0,29.0,58.0,35.0,,,37.0,44.0,39.0,22.0,39.0,41.0,21.0,38.0,33.0,46.0,41.0,44.0,38.0,47.0,64.0,38.0,21.0
5833,25.0,38.0,47.0,42.0,42.0,45.0,51.0,29.0,44.0,71.0,43.0,40.0,56.0,44.0,41.0,49.0,37.0,45.0,26.0,38.0,33.0,53.0,30.0,65.0,49.0,30.0,,44.0,31.0,36.0,45.0,42.0,30.0,43.0,39.0,54.0,44.0,37.0,29.0,,9.0,54.0,14.0,50.0,38.0,65.0,38.0,37.0
5834,56.0,17.0,43.0,30.0,61.0,50.0,35.0,41.0,56.0,64.0,46.0,33.0,69.0,36.0,48.0,31.0,53.0,55.0,53.0,41.0,43.0,41.0,54.0,53.0,50.0,31.0,38.0,,48.0,38.0,47.0,35.0,54.0,64.0,45.0,41.0,44.0,63.0,59.0,56.0,45.0,46.0,44.0,42.0,52.0,34.0,37.0,55.0
5835,61.0,45.0,42.0,73.0,57.0,36.0,36.0,59.0,41.0,76.0,59.0,49.0,42.0,55.0,55.0,46.0,55.0,60.0,52.0,33.0,44.0,50.0,33.0,50.0,46.0,,49.0,58.0,52.0,51.0,60.0,29.0,,41.0,47.0,44.0,27.0,42.0,39.0,64.0,45.0,71.0,73.0,47.0,42.0,64.0,42.0,42.0
5836,,47.0,37.0,41.0,53.0,,39.0,39.0,29.0,54.0,,43.0,43.0,,46.0,40.0,50.0,55.0,45.0,45.0,45.0,55.0,38.0,74.0,46.0,42.0,67.0,53.0,,67.0,52.0,,65.0,36.0,57.0,42.0,43.0,49.0,51.0,57.0,48.0,44.0,40.0,30.0,58.0,50.0,41.0,50.0
5837,53.0,43.0,,36.0,51.0,45.0,43.0,48.0,44.0,64.0,44.0,,42.0,,47.0,47.0,60.0,50.0,,49.0,35.0,50.0,,55.0,31.0,42.0,54.0,,52.0,47.0,43.0,53.0,66.0,,50.0,,35.0,,43.0,40.0,47.0,44.0,32.0,,39.0,74.0,39.0,50.0
5838,52.0,40.0,47.0,15.0,36.0,47.0,43.0,47.0,30.0,,49.0,58.0,61.0,39.0,40.0,52.0,37.0,42.0,51.0,48.0,,39.0,41.0,,44.0,37.0,4.0,21.0,42.0,38.0,45.0,40.0,60.0,48.0,53.0,37.0,37.0,49.0,34.0,57.0,51.0,61.0,39.0,39.0,44.0,65.0,38.0,42.0
5839,72.0,47.0,70.0,,,43.0,,,41.0,,70.0,46.0,40.0,,,37.0,,60.0,46.0,,50.0,46.0,59.0,,,61.0,62.0,53.0,43.0,68.0,60.0,39.0,64.0,,,56.0,44.0,49.0,9.0,,,,,56.0,,53.0,57.0,
5840,51.0,50.0,41.0,49.0,27.0,58.0,36.0,65.0,42.0,60.0,52.0,,62.0,51.0,,,51.0,47.0,55.0,,60.0,65.0,42.0,43.0,57.0,49.0,,,60.0,34.0,54.0,,,,,,33.0,47.0,44.0,,48.0,55.0,41.0,47.0,31.0,64.0,,44.0
5841,47.0,,48.0,48.0,42.0,41.0,38.0,37.0,,65.0,58.0,,48.0,53.0,36.0,59.0,51.0,44.0,37.0,43.0,40.0,,36.0,54.0,44.0,43.0,,,66.0,,,,66.0,40.0,46.0,50.0,49.0,40.0,,35.0,44.0,60.0,,,42.0,74.0,63.0,38.0
5842,,,34.0,31.0,68.0,,,,,62.0,,42.0,,,,,,,,38.0,,59.0,,44.0,36.0,,,,,,,,,30.0,,,33.0,,57.0,,,,38.0,,56.0,67.0,,
5843,47.0,17.0,46.0,32.0,57.0,51.0,45.0,53.0,40.0,31.0,50.0,23.0,40.0,47.0,31.0,46.0,57.0,50.0,42.0,41.0,,50.0,49.0,30.0,25.0,37.0,41.0,32.0,53.0,49.0,42.0,28.0,56.0,47.0,45.0,48.0,43.0,24.0,46.0,26.0,47.0,51.0,41.0,26.0,38.0,54.0,43.0,43.0
5844,44.0,,50.0,28.0,44.0,50.0,48.0,30.0,40.0,77.0,,32.0,38.0,50.0,48.0,54.0,58.0,52.0,38.0,48.0,28.0,50.0,60.0,56.0,49.0,29.0,58.0,38.0,39.0,50.0,44.0,36.0,59.0,45.0,43.0,53.0,45.0,,50.0,37.0,,56.0,45.0,38.0,45.0,33.0,28.0,46.0
5845,54.0,41.0,41.0,47.0,41.0,37.0,55.0,42.0,39.0,62.0,44.0,44.0,51.0,46.0,45.0,41.0,53.0,35.0,42.0,41.0,37.0,49.0,45.0,55.0,41.0,37.0,44.0,45.0,45.0,28.0,60.0,35.0,33.0,42.0,49.0,42.0,30.0,31.0,48.0,54.0,62.0,50.0,52.0,27.0,42.0,56.0,41.0,59.0
5846,46.0,53.0,44.0,44.0,49.0,44.0,46.0,73.0,41.0,51.0,,52.0,45.0,38.0,46.0,35.0,61.0,50.0,43.0,40.0,42.0,49.0,39.0,49.0,57.0,45.0,53.0,60.0,44.0,48.0,51.0,42.0,71.0,,41.0,48.0,37.0,35.0,45.0,51.0,30.0,52.0,46.0,46.0,26.0,70.0,51.0,23.0
5847,46.0,49.0,59.0,36.0,37.0,39.0,39.0,52.0,34.0,61.0,46.0,54.0,45.0,39.0,53.0,39.0,54.0,47.0,,56.0,39.0,49.0,38.0,57.0,41.0,40.0,29.0,40.0,39.0,51.0,51.0,54.0,50.0,36.0,54.0,60.0,53.0,46.0,41.0,38.0,58.0,60.0,39.0,54.0,36.0,77.0,49.0,63.0
5848,62.0,41.0,46.0,62.0,51.0,48.0,54.0,17.0,,66.0,49.0,41.0,55.0,44.0,49.0,49.0,65.0,51.0,49.0,44.0,68.0,55.0,39.0,44.0,27.0,47.0,43.0,35.0,38.0,57.0,48.0,39.0,55.0,48.0,33.0,46.0,43.0,49.0,54.0,30.0,54.0,51.0,43.0,47.0,39.0,52.0,41.0,48.0
5849,,39.0,46.0,29.0,50.0,59.0,33.0,31.0,57.0,62.0,53.0,,51.0,60.0,46.0,46.0,41.0,63.0,45.0,45.0,37.0,58.0,45.0,66.0,27.0,46.0,28.0,46.0,39.0,,52.0,38.0,57.0,32.0,63.0,41.0,39.0,37.0,43.0,41.0,47.0,45.0,44.0,54.0,46.0,68.0,22.0,52.0
5850,,44.0,,53.0,,,,,,,59.0,,,,,,60.0,,,,,,50.0,,,51.0,,,,,39.0,43.0,86.0,,56.0,,,,,41.0,,63.0,,51.0,,,,
5851,46.0,64.0,48.0,37.0,55.0,46.0,,37.0,57.0,73.0,62.0,50.0,53.0,69.0,42.0,48.0,45.0,59.0,30.0,25.0,51.0,52.0,38.0,50.0,34.0,42.0,43.0,39.0,30.0,45.0,41.0,,62.0,47.0,38.0,30.0,55.0,43.0,24.0,43.0,37.0,29.0,,50.0,53.0,66.0,47.0,56.0
5852,46.0,48.0,40.0,32.0,47.0,18.0,50.0,48.0,35.0,53.0,32.0,28.0,53.0,43.0,37.0,49.0,48.0,41.0,35.0,21.0,29.0,54.0,48.0,39.0,51.0,36.0,64.0,38.0,45.0,51.0,45.0,30.0,49.0,23.0,38.0,42.0,37.0,37.0,44.0,48.0,38.0,45.0,35.0,53.0,37.0,71.0,38.0,43.0
5853,45.0,46.0,36.0,45.0,35.0,,23.0,45.0,37.0,47.0,40.0,49.0,35.0,45.0,57.0,46.0,36.0,37.0,35.0,38.0,49.0,33.0,37.0,53.0,37.0,26.0,33.0,39.0,51.0,39.0,53.0,41.0,62.0,39.0,35.0,53.0,46.0,34.0,36.0,42.0,32.0,39.0,40.0,32.0,54.0,65.0,48.0,50.0
5854,44.0,36.0,41.0,41.0,33.0,49.0,44.0,32.0,44.0,55.0,45.0,58.0,53.0,39.0,51.0,45.0,37.0,50.0,26.0,47.0,39.0,58.0,33.0,53.0,15.0,37.0,28.0,62.0,28.0,37.0,30.0,40.0,,54.0,26.0,35.0,42.0,35.0,32.0,48.0,35.0,42.0,38.0,36.0,53.0,59.0,42.0,36.0
5855,29.0,43.0,52.0,,66.0,,,,,58.0,62.0,,,61.0,,56.0,44.0,65.0,37.0,,36.0,52.0,39.0,54.0,,53.0,62.0,52.0,,47.0,47.0,49.0,72.0,30.0,,49.0,44.0,59.0,35.0,,58.0,,41.0,43.0,,72.0,65.0,
5856,49.0,37.0,31.0,33.0,35.0,41.0,64.0,49.0,48.0,56.0,24.0,50.0,50.0,29.0,66.0,46.0,44.0,60.0,46.0,39.0,46.0,,44.0,52.0,49.0,36.0,41.0,53.0,44.0,53.0,49.0,36.0,56.0,48.0,46.0,40.0,44.0,42.0,,49.0,54.0,63.0,46.0,35.0,42.0,58.0,31.0,54.0
5857,53.0,46.0,37.0,23.0,36.0,40.0,48.0,31.0,38.0,62.0,35.0,33.0,35.0,34.0,66.0,47.0,41.0,53.0,44.0,38.0,44.0,57.0,34.0,36.0,33.0,34.0,29.0,32.0,46.0,43.0,38.0,50.0,42.0,45.0,44.0,36.0,33.0,55.0,51.0,49.0,26.0,47.0,32.0,43.0,54.0,59.0,37.0,46.0
5858,51.0,,43.0,31.0,42.0,41.0,61.0,47.0,45.0,41.0,49.0,56.0,47.0,37.0,41.0,38.0,45.0,42.0,47.0,43.0,34.0,46.0,28.0,70.0,40.0,33.0,56.0,41.0,48.0,41.0,37.0,23.0,60.0,45.0,48.0,29.0,36.0,44.0,44.0,47.0,41.0,53.0,42.0,55.0,41.0,66.0,40.0,54.0
5859,32.0,46.0,51.0,46.0,41.0,46.0,43.0,,27.0,59.0,47.0,42.0,29.0,49.0,44.0,49.0,37.0,,39.0,47.0,18.0,43.0,45.0,53.0,39.0,35.0,34.0,28.0,32.0,45.0,53.0,43.0,21.0,51.0,33.0,37.0,38.0,52.0,57.0,47.0,33.0,61.0,57.0,48.0,45.0,68.0,38.0,56.0
5860,58.0,31.0,34.0,10.0,48.0,38.0,50.0,58.0,43.0,58.0,37.0,30.0,31.0,46.0,49.0,59.0,38.0,65.0,31.0,51.0,42.0,45.0,43.0,57.0,49.0,36.0,55.0,34.0,34.0,41.0,47.0,44.0,65.0,51.0,9.0,42.0,36.0,41.0,45.0,45.0,29.0,59.0,43.0,39.0,,64.0,4.0,51.0
5861,49.0,37.0,49.0,48.0,45.0,42.0,52.0,42.0,39.0,50.0,51.0,33.0,45.0,29.0,41.0,,42.0,41.0,46.0,41.0,40.0,54.0,46.0,61.0,28.0,36.0,46.0,37.0,34.0,45.0,33.0,29.0,46.0,37.0,43.0,25.0,,52.0,44.0,47.0,43.0,55.0,26.0,44.0,62.0,53.0,33.0,55.0
5862,42.0,54.0,49.0,23.0,37.0,41.0,43.0,54.0,39.0,55.0,46.0,45.0,36.0,42.0,38.0,54.0,51.0,33.0,41.0,41.0,41.0,57.0,41.0,55.0,38.0,23.0,42.0,,53.0,32.0,42.0,35.0,60.0,44.0,51.0,38.0,36.0,43.0,37.0,33.0,46.0,41.0,41.0,36.0,51.0,64.0,42.0,34.0
5863,63.0,40.0,40.0,35.0,37.0,41.0,41.0,53.0,32.0,57.0,33.0,43.0,28.0,38.0,42.0,53.0,53.0,46.0,30.0,29.0,47.0,50.0,37.0,48.0,38.0,45.0,52.0,28.0,41.0,43.0,42.0,50.0,63.0,38.0,43.0,,31.0,49.0,33.0,49.0,42.0,47.0,35.0,50.0,48.0,52.0,32.0,51.0
5864,45.0,39.0,35.0,47.0,50.0,42.0,25.0,34.0,40.0,63.0,48.0,51.0,41.0,54.0,31.0,,40.0,46.0,42.0,33.0,53.0,44.0,51.0,50.0,39.0,34.0,46.0,36.0,35.0,40.0,48.0,18.0,53.0,45.0,36.0,50.0,39.0,25.0,49.0,55.0,41.0,46.0,37.0,42.0,41.0,65.0,25.0,48.0
5865,41.0,38.0,46.0,46.0,41.0,29.0,43.0,41.0,48.0,52.0,44.0,36.0,47.0,45.0,42.0,58.0,32.0,50.0,35.0,46.0,45.0,60.0,35.0,53.0,40.0,47.0,41.0,50.0,49.0,42.0,50.0,35.0,55.0,38.0,53.0,36.0,29.0,33.0,36.0,47.0,36.0,49.0,43.0,37.0,47.0,,44.0,22.0
5866,44.0,39.0,37.0,55.0,67.0,59.0,37.0,46.0,47.0,55.0,49.0,39.0,59.0,45.0,47.0,48.0,47.0,35.0,41.0,42.0,44.0,20.0,52.0,44.0,42.0,39.0,55.0,43.0,24.0,58.0,42.0,46.0,58.0,27.0,36.0,49.0,22.0,38.0,50.0,50.0,35.0,59.0,,51.0,43.0,60.0,43.0,64.0
5867,39.0,28.0,55.0,31.0,43.0,45.0,44.0,48.0,48.0,65.0,53.0,45.0,35.0,45.0,56.0,62.0,28.0,67.0,57.0,52.0,36.0,34.0,41.0,48.0,46.0,38.0,35.0,47.0,67.0,43.0,42.0,42.0,57.0,42.0,42.0,8.0,51.0,38.0,40.0,39.0,,58.0,42.0,35.0,40.0,,38.0,46.0
5868,,51.0,48.0,45.0,49.0,,39.0,48.0,,61.0,,29.0,72.0,44.0,48.0,44.0,,53.0,,40.0,,56.0,,53.0,47.0,30.0,63.0,,,,,44.0,61.0,,53.0,,48.0,55.0,,,,56.0,55.0,,57.0,86.0,30.0,
5869,59.0,40.0,34.0,28.0,31.0,45.0,30.0,34.0,44.0,53.0,37.0,55.0,,56.0,47.0,43.0,47.0,46.0,38.0,24.0,49.0,39.0,44.0,42.0,44.0,50.0,53.0,29.0,35.0,41.0,51.0,31.0,57.0,42.0,42.0,44.0,33.0,38.0,,43.0,48.0,47.0,44.0,50.0,44.0,,48.0,43.0
5870,49.0,,54.0,31.0,37.0,41.0,55.0,34.0,39.0,38.0,45.0,51.0,42.0,31.0,36.0,34.0,41.0,41.0,39.0,43.0,32.0,46.0,30.0,76.0,52.0,28.0,51.0,36.0,42.0,45.0,42.0,28.0,64.0,41.0,52.0,39.0,31.0,45.0,39.0,59.0,41.0,47.0,47.0,42.0,42.0,66.0,40.0,55.0
5871,56.0,45.0,43.0,42.0,,41.0,39.0,24.0,43.0,50.0,43.0,74.0,40.0,43.0,47.0,56.0,63.0,57.0,44.0,52.0,45.0,53.0,37.0,55.0,60.0,37.0,57.0,,,47.0,48.0,24.0,68.0,54.0,39.0,41.0,38.0,55.0,47.0,59.0,49.0,64.0,50.0,53.0,44.0,53.0,44.0,59.0
5872,60.0,58.0,52.0,41.0,37.0,44.0,42.0,55.0,,63.0,43.0,45.0,41.0,41.0,25.0,50.0,22.0,27.0,26.0,47.0,26.0,38.0,34.0,61.0,23.0,37.0,48.0,36.0,42.0,43.0,54.0,53.0,56.0,57.0,60.0,36.0,37.0,30.0,,68.0,43.0,66.0,46.0,42.0,47.0,50.0,32.0,32.0
5873,49.0,46.0,40.0,35.0,63.0,45.0,43.0,49.0,57.0,63.0,68.0,,50.0,40.0,41.0,44.0,48.0,36.0,30.0,49.0,28.0,36.0,54.0,47.0,42.0,26.0,,33.0,38.0,,43.0,34.0,64.0,40.0,47.0,51.0,68.0,45.0,27.0,50.0,48.0,58.0,47.0,24.0,42.0,66.0,47.0,53.0
5874,43.0,33.0,50.0,35.0,,49.0,50.0,43.0,42.0,69.0,49.0,49.0,39.0,50.0,54.0,62.0,32.0,60.0,52.0,47.0,32.0,56.0,46.0,52.0,51.0,42.0,39.0,44.0,56.0,38.0,46.0,37.0,59.0,38.0,37.0,4.0,51.0,33.0,43.0,45.0,,54.0,52.0,31.0,35.0,54.0,27.0,52.0
5875,53.0,45.0,44.0,37.0,48.0,43.0,51.0,42.0,39.0,47.0,51.0,44.0,51.0,,42.0,42.0,44.0,47.0,32.0,68.0,41.0,53.0,51.0,49.0,39.0,41.0,42.0,49.0,43.0,,39.0,32.0,63.0,42.0,40.0,64.0,40.0,25.0,44.0,51.0,44.0,66.0,40.0,38.0,55.0,69.0,43.0,32.0
5876,42.0,54.0,47.0,51.0,32.0,46.0,41.0,48.0,49.0,50.0,50.0,43.0,62.0,10.0,52.0,48.0,40.0,37.0,37.0,25.0,61.0,42.0,40.0,48.0,27.0,,41.0,21.0,38.0,39.0,59.0,31.0,58.0,34.0,36.0,54.0,39.0,48.0,36.0,44.0,40.0,36.0,34.0,34.0,50.0,51.0,37.0,46.0
5877,59.0,40.0,46.0,43.0,43.0,43.0,42.0,43.0,44.0,58.0,33.0,48.0,37.0,47.0,43.0,43.0,24.0,42.0,28.0,34.0,40.0,54.0,36.0,39.0,44.0,42.0,44.0,32.0,30.0,38.0,54.0,48.0,70.0,43.0,46.0,54.0,38.0,35.0,40.0,36.0,44.0,53.0,46.0,48.0,49.0,51.0,40.0,42.0
5878,53.0,50.0,45.0,35.0,48.0,54.0,32.0,,42.0,50.0,33.0,42.0,36.0,42.0,45.0,55.0,22.0,37.0,36.0,39.0,46.0,53.0,40.0,41.0,49.0,42.0,48.0,36.0,34.0,53.0,59.0,39.0,,51.0,51.0,48.0,37.0,51.0,35.0,28.0,44.0,46.0,45.0,48.0,44.0,50.0,36.0,47.0
5879,60.0,39.0,48.0,45.0,21.0,59.0,58.0,34.0,47.0,61.0,68.0,37.0,,44.0,34.0,53.0,48.0,,60.0,39.0,26.0,70.0,36.0,65.0,51.0,26.0,49.0,43.0,44.0,47.0,49.0,45.0,41.0,40.0,49.0,60.0,32.0,35.0,54.0,40.0,56.0,46.0,41.0,30.0,36.0,48.0,50.0,42.0
5880,,,38.0,50.0,,,,63.0,,,38.0,,,53.0,,51.0,,,51.0,,,,,,47.0,,,53.0,,,63.0,60.0,74.0,43.0,34.0,,54.0,,,,,,63.0,45.0,,,,49.0
5881,63.0,38.0,31.0,81.0,50.0,54.0,45.0,73.0,53.0,69.0,46.0,27.0,53.0,,63.0,51.0,33.0,51.0,49.0,47.0,38.0,53.0,41.0,52.0,53.0,52.0,48.0,51.0,65.0,39.0,56.0,39.0,49.0,47.0,53.0,55.0,49.0,32.0,41.0,54.0,63.0,,55.0,34.0,55.0,59.0,48.0,
5882,38.0,42.0,51.0,29.0,56.0,53.0,41.0,47.0,31.0,,43.0,39.0,47.0,35.0,58.0,59.0,26.0,48.0,22.0,44.0,36.0,45.0,40.0,61.0,30.0,38.0,42.0,34.0,34.0,46.0,51.0,31.0,66.0,44.0,24.0,50.0,36.0,43.0,,65.0,32.0,32.0,58.0,36.0,37.0,57.0,43.0,42.0
5883,44.0,38.0,55.0,45.0,58.0,48.0,35.0,49.0,51.0,62.0,55.0,37.0,55.0,49.0,9.0,27.0,48.0,37.0,38.0,25.0,50.0,40.0,48.0,44.0,56.0,,46.0,24.0,34.0,4.0,49.0,40.0,53.0,49.0,45.0,44.0,22.0,39.0,47.0,62.0,50.0,53.0,49.0,63.0,48.0,56.0,32.0,49.0
5884,,,,,,40.0,,,48.0,48.0,49.0,,53.0,41.0,53.0,49.0,75.0,47.0,60.0,30.0,33.0,53.0,61.0,55.0,34.0,49.0,,49.0,30.0,53.0,,38.0,68.0,42.0,,51.0,,41.0,,,,33.0,45.0,49.0,56.0,,34.0,52.0
5885,45.0,47.0,53.0,40.0,42.0,40.0,58.0,50.0,40.0,65.0,48.0,28.0,45.0,,50.0,45.0,34.0,54.0,33.0,27.0,48.0,47.0,13.0,55.0,35.0,39.0,55.0,42.0,43.0,41.0,54.0,34.0,61.0,40.0,53.0,50.0,,35.0,41.0,27.0,40.0,55.0,48.0,42.0,56.0,93.0,34.0,46.0
5886,60.0,39.0,32.0,31.0,56.0,30.0,,40.0,41.0,44.0,56.0,48.0,27.0,40.0,45.0,48.0,51.0,46.0,38.0,39.0,39.0,48.0,18.0,55.0,37.0,47.0,31.0,38.0,47.0,42.0,26.0,43.0,61.0,47.0,51.0,46.0,49.0,31.0,41.0,55.0,56.0,50.0,49.0,20.0,59.0,68.0,49.0,
5887,58.0,43.0,33.0,38.0,44.0,60.0,63.0,32.0,39.0,50.0,43.0,38.0,63.0,45.0,39.0,,40.0,34.0,43.0,35.0,47.0,60.0,41.0,50.0,44.0,43.0,37.0,40.0,34.0,,53.0,33.0,66.0,26.0,26.0,54.0,43.0,39.0,47.0,36.0,39.0,47.0,39.0,,39.0,78.0,42.0,
5888,50.0,25.0,46.0,32.0,44.0,54.0,37.0,26.0,45.0,34.0,50.0,40.0,47.0,47.0,37.0,52.0,39.0,54.0,42.0,29.0,44.0,48.0,33.0,55.0,28.0,22.0,38.0,41.0,50.0,45.0,29.0,52.0,59.0,39.0,39.0,24.0,52.0,39.0,54.0,54.0,38.0,50.0,45.0,44.0,44.0,55.0,38.0,56.0
5889,,37.0,41.0,31.0,48.0,52.0,43.0,54.0,43.0,65.0,30.0,,,28.0,54.0,46.0,60.0,27.0,48.0,53.0,28.0,52.0,50.0,62.0,53.0,40.0,48.0,42.0,33.0,65.0,59.0,32.0,59.0,51.0,43.0,35.0,45.0,44.0,44.0,43.0,40.0,22.0,43.0,40.0,44.0,69.0,43.0,53.0
5890,58.0,45.0,48.0,40.0,37.0,44.0,63.0,46.0,36.0,75.0,54.0,44.0,53.0,40.0,46.0,38.0,,35.0,37.0,45.0,49.0,48.0,45.0,,47.0,32.0,43.0,31.0,51.0,62.0,35.0,48.0,56.0,40.0,45.0,60.0,37.0,34.0,34.0,43.0,40.0,52.0,33.0,46.0,46.0,,44.0,57.0
5891,45.0,42.0,44.0,30.0,58.0,40.0,38.0,54.0,52.0,59.0,70.0,47.0,46.0,36.0,47.0,45.0,43.0,30.0,34.0,45.0,34.0,40.0,58.0,42.0,37.0,30.0,,39.0,44.0,,47.0,38.0,57.0,46.0,52.0,56.0,38.0,45.0,23.0,54.0,53.0,62.0,52.0,19.0,47.0,62.0,52.0,57.0
5892,48.0,47.0,,40.0,55.0,50.0,38.0,38.0,55.0,51.0,45.0,43.0,57.0,45.0,51.0,60.0,57.0,47.0,44.0,47.0,41.0,58.0,,58.0,47.0,42.0,51.0,5.0,50.0,19.0,42.0,27.0,49.0,53.0,45.0,48.0,26.0,42.0,36.0,45.0,40.0,,42.0,35.0,50.0,75.0,33.0,55.0
5893,50.0,38.0,51.0,48.0,50.0,29.0,38.0,39.0,42.0,50.0,40.0,46.0,42.0,42.0,46.0,62.0,38.0,49.0,34.0,45.0,41.0,59.0,39.0,49.0,50.0,39.0,36.0,44.0,45.0,48.0,52.0,30.0,51.0,42.0,50.0,41.0,24.0,30.0,38.0,52.0,34.0,54.0,54.0,41.0,52.0,,43.0,27.0
5894,73.0,33.0,46.0,35.0,49.0,47.0,46.0,58.0,48.0,64.0,51.0,48.0,64.0,17.0,,47.0,,45.0,62.0,50.0,44.0,51.0,52.0,58.0,38.0,49.0,54.0,,43.0,34.0,39.0,35.0,77.0,54.0,53.0,,44.0,47.0,54.0,48.0,28.0,,47.0,49.0,45.0,86.0,54.0,33.0
5895,49.0,51.0,47.0,42.0,39.0,34.0,50.0,43.0,55.0,74.0,65.0,43.0,,48.0,45.0,53.0,51.0,47.0,44.0,39.0,48.0,41.0,32.0,52.0,55.0,42.0,46.0,44.0,48.0,42.0,58.0,40.0,41.0,51.0,34.0,60.0,46.0,51.0,41.0,42.0,59.0,54.0,43.0,55.0,39.0,71.0,47.0,52.0
5896,60.0,34.0,,41.0,,52.0,40.0,39.0,69.0,48.0,54.0,46.0,37.0,,39.0,51.0,51.0,35.0,28.0,45.0,62.0,58.0,54.0,,,53.0,57.0,52.0,47.0,51.0,9.0,49.0,50.0,,45.0,,21.0,46.0,39.0,52.0,41.0,,,30.0,46.0,67.0,45.0,48.0
5897,,40.0,46.0,,,52.0,,,33.0,,43.0,,45.0,,,,,40.0,50.0,,36.0,49.0,36.0,,,72.0,,62.0,,,,,53.0,,,,27.0,41.0,55.0,,51.0,,50.0,,,,,52.0
5898,55.0,61.0,53.0,30.0,44.0,39.0,53.0,46.0,44.0,63.0,59.0,36.0,39.0,47.0,,46.0,22.0,53.0,37.0,45.0,32.0,42.0,45.0,57.0,33.0,40.0,47.0,26.0,39.0,50.0,58.0,33.0,68.0,57.0,47.0,46.0,56.0,29.0,43.0,34.0,42.0,21.0,41.0,57.0,43.0,48.0,36.0,47.0
5899,55.0,53.0,,43.0,32.0,73.0,56.0,49.0,40.0,63.0,51.0,60.0,45.0,33.0,56.0,45.0,19.0,46.0,25.0,28.0,,33.0,58.0,36.0,32.0,44.0,50.0,40.0,38.0,37.0,51.0,46.0,61.0,39.0,32.0,48.0,25.0,39.0,35.0,25.0,43.0,52.0,37.0,42.0,36.0,56.0,48.0,50.0
