,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
6477,32.0,,58.0,56.0,46.0,59.0,41.0,44.0,,55.0,49.0,26.0,42.0,49.0,39.0,24.0,36.0,49.0,44.0,35.0,37.0,54.0,40.0,37.0,54.0,44.0,49.0,50.0,41.0,38.0,50.0,32.0,47.0,51.0,53.0,51.0,25.0,53.0,39.0,33.0,44.0,42.0,40.0,24.0,37.0,25.0,43.0,40.0
6478,35.0,22.0,48.0,40.0,35.0,55.0,34.0,38.0,41.0,44.0,38.0,44.0,44.0,37.0,42.0,41.0,54.0,37.0,43.0,42.0,43.0,55.0,45.0,39.0,73.0,35.0,30.0,37.0,47.0,49.0,38.0,49.0,36.0,40.0,46.0,37.0,42.0,53.0,43.0,37.0,40.0,45.0,55.0,39.0,46.0,38.0,38.0,39.0
6479,38.0,42.0,54.0,38.0,44.0,53.0,38.0,35.0,40.0,42.0,49.0,43.0,49.0,35.0,29.0,35.0,41.0,43.0,43.0,39.0,44.0,44.0,47.0,44.0,29.0,27.0,40.0,48.0,29.0,42.0,47.0,45.0,,51.0,43.0,51.0,50.0,48.0,20.0,48.0,36.0,48.0,38.0,49.0,46.0,32.0,48.0,39.0
6480,56.0,56.0,59.0,42.0,57.0,46.0,52.0,39.0,,62.0,,46.0,55.0,,,36.0,31.0,58.0,47.0,29.0,,56.0,52.0,46.0,43.0,45.0,,54.0,65.0,,,31.0,43.0,42.0,32.0,51.0,46.0,28.0,46.0,,44.0,56.0,50.0,,,43.0,,
6481,22.0,38.0,64.0,16.0,47.0,55.0,24.0,44.0,34.0,43.0,46.0,28.0,25.0,54.0,28.0,50.0,34.0,51.0,49.0,34.0,46.0,24.0,50.0,51.0,54.0,29.0,34.0,46.0,40.0,39.0,41.0,37.0,43.0,50.0,48.0,49.0,39.0,41.0,36.0,35.0,61.0,59.0,,37.0,33.0,46.0,43.0,55.0
6482,,49.0,48.0,26.0,51.0,49.0,40.0,39.0,36.0,44.0,61.0,48.0,62.0,42.0,,46.0,35.0,23.0,54.0,49.0,56.0,40.0,34.0,43.0,35.0,35.0,41.0,55.0,43.0,29.0,42.0,45.0,47.0,42.0,47.0,56.0,47.0,32.0,42.0,39.0,49.0,51.0,46.0,44.0,21.0,30.0,32.0,58.0
6483,44.0,56.0,58.0,55.0,43.0,54.0,52.0,44.0,62.0,63.0,47.0,48.0,41.0,43.0,50.0,33.0,40.0,,36.0,47.0,,47.0,35.0,42.0,33.0,34.0,,29.0,56.0,,53.0,45.0,58.0,,,65.0,48.0,50.0,49.0,,,45.0,56.0,50.0,51.0,42.0,42.0,
6484,41.0,37.0,58.0,35.0,26.0,45.0,31.0,38.0,37.0,46.0,35.0,49.0,33.0,40.0,30.0,43.0,52.0,,43.0,42.0,46.0,54.0,41.0,44.0,46.0,25.0,44.0,58.0,45.0,34.0,38.0,48.0,41.0,57.0,19.0,40.0,40.0,16.0,44.0,52.0,41.0,39.0,40.0,44.0,38.0,39.0,57.0,41.0
6485,44.0,42.0,46.0,61.0,37.0,50.0,39.0,34.0,35.0,43.0,52.0,41.0,58.0,46.0,37.0,53.0,33.0,40.0,43.0,30.0,37.0,49.0,45.0,41.0,43.0,17.0,43.0,41.0,45.0,43.0,37.0,44.0,42.0,44.0,47.0,50.0,36.0,50.0,54.0,29.0,46.0,55.0,36.0,43.0,34.0,37.0,44.0,37.0
6486,45.0,30.0,57.0,44.0,56.0,33.0,21.0,50.0,51.0,53.0,28.0,30.0,31.0,44.0,31.0,38.0,48.0,50.0,39.0,40.0,34.0,44.0,25.0,35.0,47.0,25.0,35.0,42.0,49.0,51.0,47.0,,35.0,53.0,46.0,51.0,,33.0,40.0,42.0,43.0,59.0,36.0,35.0,41.0,45.0,46.0,42.0
6487,35.0,42.0,63.0,38.0,53.0,41.0,29.0,39.0,35.0,,35.0,30.0,47.0,46.0,42.0,54.0,60.0,36.0,39.0,53.0,47.0,37.0,,41.0,58.0,34.0,,49.0,49.0,57.0,43.0,53.0,47.0,33.0,53.0,55.0,36.0,38.0,6.0,47.0,46.0,52.0,41.0,41.0,52.0,48.0,43.0,35.0
6488,39.0,,56.0,46.0,47.0,53.0,29.0,44.0,49.0,53.0,39.0,51.0,46.0,48.0,40.0,40.0,34.0,41.0,46.0,,44.0,,36.0,40.0,45.0,13.0,49.0,46.0,51.0,42.0,43.0,52.0,53.0,48.0,66.0,35.0,50.0,50.0,35.0,36.0,42.0,46.0,31.0,32.0,37.0,29.0,59.0,56.0
6489,47.0,51.0,56.0,,48.0,45.0,42.0,57.0,30.0,47.0,19.0,43.0,39.0,40.0,45.0,42.0,43.0,36.0,35.0,36.0,56.0,26.0,34.0,43.0,47.0,44.0,31.0,47.0,44.0,28.0,43.0,50.0,,56.0,44.0,41.0,45.0,42.0,54.0,43.0,,26.0,43.0,44.0,39.0,55.0,28.0,45.0
6490,40.0,32.0,53.0,44.0,45.0,50.0,31.0,48.0,32.0,59.0,37.0,32.0,36.0,41.0,36.0,48.0,43.0,45.0,51.0,27.0,31.0,59.0,37.0,43.0,39.0,37.0,40.0,53.0,46.0,41.0,44.0,53.0,45.0,34.0,31.0,53.0,47.0,29.0,32.0,50.0,51.0,43.0,36.0,84.0,51.0,36.0,21.0,52.0
6491,45.0,34.0,48.0,18.0,40.0,46.0,23.0,36.0,42.0,39.0,44.0,45.0,36.0,44.0,25.0,46.0,40.0,46.0,39.0,28.0,19.0,54.0,39.0,45.0,50.0,43.0,40.0,44.0,37.0,45.0,35.0,35.0,40.0,34.0,51.0,50.0,37.0,29.0,49.0,46.0,40.0,41.0,47.0,37.0,37.0,40.0,39.0,63.0
6492,27.0,44.0,46.0,36.0,30.0,33.0,32.0,42.0,53.0,53.0,37.0,51.0,32.0,26.0,42.0,48.0,28.0,56.0,49.0,32.0,34.0,25.0,28.0,37.0,38.0,20.0,38.0,56.0,40.0,53.0,42.0,26.0,42.0,44.0,35.0,46.0,8.0,40.0,36.0,31.0,34.0,50.0,48.0,43.0,36.0,46.0,46.0,52.0
6493,,52.0,74.0,37.0,,59.0,40.0,,42.0,44.0,33.0,36.0,29.0,55.0,50.0,,,47.0,41.0,37.0,,46.0,30.0,65.0,31.0,43.0,50.0,,38.0,,37.0,40.0,35.0,52.0,,59.0,,65.0,52.0,46.0,60.0,58.0,51.0,51.0,,51.0,,45.0
6494,,,,48.0,,,40.0,,,59.0,,,,58.0,,,46.0,,,44.0,,,46.0,35.0,,49.0,,,45.0,,,,,,,,,,,,,50.0,,,45.0,,,
6495,47.0,36.0,53.0,37.0,46.0,55.0,42.0,,50.0,51.0,37.0,36.0,31.0,48.0,41.0,,,40.0,43.0,50.0,33.0,52.0,42.0,41.0,37.0,35.0,43.0,48.0,35.0,46.0,38.0,48.0,49.0,61.0,48.0,39.0,29.0,37.0,43.0,45.0,44.0,53.0,50.0,35.0,49.0,49.0,49.0,48.0
6496,33.0,29.0,,,,,,60.0,,,,,,45.0,,50.0,,61.0,43.0,57.0,42.0,,,47.0,59.0,,46.0,45.0,,47.0,,55.0,48.0,59.0,,,,58.0,59.0,,,73.0,,,35.0,57.0,,
6497,56.0,54.0,56.0,,39.0,69.0,32.0,50.0,37.0,50.0,14.0,45.0,47.0,45.0,31.0,,41.0,44.0,58.0,39.0,55.0,60.0,49.0,48.0,49.0,40.0,,35.0,41.0,50.0,37.0,,58.0,18.0,45.0,48.0,42.0,45.0,45.0,50.0,,46.0,32.0,57.0,,20.0,56.0,48.0
6498,37.0,39.0,,37.0,,58.0,42.0,63.0,46.0,59.0,,44.0,51.0,41.0,50.0,43.0,46.0,54.0,,19.0,46.0,38.0,,56.0,59.0,46.0,19.0,45.0,53.0,,,59.0,,43.0,,48.0,39.0,,52.0,51.0,42.0,56.0,25.0,49.0,50.0,59.0,48.0,51.0
6499,36.0,56.0,59.0,41.0,49.0,46.0,41.0,41.0,38.0,36.0,35.0,38.0,35.0,,50.0,41.0,43.0,55.0,41.0,41.0,41.0,24.0,39.0,,37.0,39.0,48.0,52.0,28.0,50.0,40.0,46.0,46.0,49.0,47.0,60.0,40.0,49.0,49.0,44.0,47.0,55.0,48.0,54.0,54.0,35.0,30.0,48.0
6500,43.0,9.0,52.0,23.0,49.0,52.0,35.0,53.0,23.0,44.0,22.0,38.0,39.0,47.0,43.0,38.0,37.0,44.0,31.0,42.0,40.0,44.0,48.0,34.0,47.0,37.0,42.0,46.0,31.0,55.0,50.0,46.0,40.0,50.0,49.0,50.0,36.0,33.0,50.0,43.0,45.0,50.0,36.0,49.0,43.0,37.0,28.0,45.0
6501,36.0,49.0,49.0,39.0,36.0,45.0,46.0,49.0,54.0,61.0,56.0,39.0,29.0,45.0,34.0,38.0,45.0,41.0,44.0,24.0,37.0,52.0,57.0,48.0,47.0,35.0,40.0,43.0,23.0,30.0,44.0,34.0,51.0,38.0,50.0,50.0,46.0,46.0,47.0,49.0,27.0,64.0,34.0,40.0,54.0,53.0,44.0,49.0
6502,74.0,45.0,60.0,,,60.0,51.0,,,53.0,16.0,27.0,31.0,60.0,47.0,46.0,46.0,41.0,44.0,,39.0,52.0,34.0,54.0,36.0,50.0,35.0,43.0,47.0,37.0,51.0,53.0,52.0,,46.0,64.0,51.0,54.0,35.0,,,54.0,,,42.0,,44.0,
6503,30.0,37.0,67.0,43.0,59.0,45.0,25.0,35.0,38.0,,38.0,34.0,46.0,41.0,47.0,49.0,55.0,31.0,44.0,48.0,51.0,,,45.0,56.0,38.0,43.0,45.0,52.0,51.0,46.0,49.0,42.0,28.0,57.0,52.0,41.0,43.0,10.0,41.0,50.0,57.0,37.0,36.0,47.0,53.0,47.0,37.0
6504,39.0,46.0,59.0,51.0,69.0,43.0,35.0,55.0,51.0,40.0,36.0,38.0,68.0,36.0,39.0,36.0,32.0,50.0,38.0,16.0,35.0,40.0,35.0,36.0,48.0,24.0,38.0,62.0,43.0,48.0,41.0,47.0,47.0,38.0,20.0,56.0,56.0,37.0,35.0,46.0,48.0,57.0,49.0,51.0,49.0,51.0,40.0,51.0
6505,28.0,43.0,60.0,32.0,36.0,43.0,29.0,53.0,63.0,49.0,34.0,44.0,39.0,50.0,41.0,36.0,39.0,39.0,40.0,39.0,46.0,65.0,26.0,15.0,56.0,39.0,48.0,37.0,33.0,,45.0,46.0,50.0,43.0,34.0,42.0,39.0,40.0,52.0,59.0,54.0,53.0,44.0,46.0,49.0,39.0,43.0,38.0
6506,51.0,36.0,55.0,45.0,19.0,49.0,34.0,35.0,39.0,49.0,47.0,42.0,43.0,42.0,41.0,42.0,26.0,38.0,37.0,38.0,41.0,46.0,37.0,29.0,37.0,55.0,38.0,42.0,51.0,40.0,32.0,35.0,46.0,52.0,46.0,35.0,33.0,34.0,37.0,53.0,31.0,41.0,49.0,46.0,46.0,29.0,45.0,53.0
6507,45.0,53.0,52.0,57.0,58.0,57.0,,41.0,40.0,50.0,40.0,44.0,48.0,46.0,35.0,36.0,44.0,52.0,58.0,42.0,23.0,40.0,43.0,35.0,,40.0,42.0,37.0,37.0,40.0,35.0,28.0,33.0,39.0,38.0,47.0,34.0,36.0,57.0,46.0,29.0,57.0,50.0,44.0,30.0,50.0,54.0,51.0
6508,49.0,25.0,62.0,58.0,33.0,38.0,34.0,35.0,45.0,47.0,50.0,62.0,57.0,54.0,40.0,68.0,47.0,42.0,47.0,39.0,36.0,48.0,35.0,50.0,45.0,41.0,52.0,50.0,33.0,38.0,44.0,51.0,48.0,35.0,43.0,59.0,35.0,43.0,53.0,60.0,43.0,76.0,52.0,,36.0,47.0,57.0,47.0
6509,,42.0,49.0,42.0,50.0,,,57.0,52.0,,9.0,51.0,55.0,56.0,38.0,53.0,,48.0,53.0,,,65.0,49.0,28.0,,48.0,58.0,42.0,41.0,48.0,50.0,,50.0,53.0,42.0,52.0,,64.0,51.0,53.0,46.0,52.0,,,44.0,63.0,56.0,32.0
6510,38.0,42.0,36.0,53.0,37.0,47.0,29.0,43.0,37.0,42.0,33.0,34.0,32.0,51.0,39.0,40.0,46.0,36.0,47.0,40.0,29.0,42.0,37.0,45.0,35.0,48.0,29.0,60.0,39.0,45.0,40.0,48.0,45.0,49.0,55.0,33.0,32.0,47.0,51.0,45.0,47.0,40.0,41.0,53.0,46.0,58.0,37.0,16.0
6511,47.0,37.0,42.0,31.0,28.0,35.0,25.0,45.0,37.0,40.0,34.0,39.0,28.0,47.0,43.0,38.0,48.0,41.0,43.0,36.0,37.0,59.0,38.0,57.0,44.0,34.0,41.0,52.0,39.0,29.0,44.0,38.0,40.0,52.0,29.0,47.0,29.0,16.0,49.0,42.0,36.0,33.0,35.0,36.0,36.0,43.0,35.0,45.0
6512,,33.0,62.0,26.0,57.0,47.0,39.0,43.0,,48.0,34.0,50.0,,56.0,37.0,47.0,,55.0,51.0,42.0,37.0,62.0,44.0,46.0,54.0,37.0,55.0,59.0,41.0,39.0,44.0,33.0,61.0,54.0,55.0,52.0,33.0,46.0,54.0,40.0,54.0,36.0,54.0,40.0,63.0,46.0,44.0,30.0
6513,,,,,,36.0,50.0,,56.0,,,52.0,47.0,75.0,,39.0,40.0,,,44.0,26.0,,,,41.0,,,,,52.0,,,48.0,66.0,36.0,67.0,37.0,,49.0,45.0,,,,,76.0,,29.0,47.0
6514,44.0,48.0,49.0,61.0,33.0,52.0,35.0,58.0,39.0,51.0,32.0,34.0,18.0,50.0,41.0,30.0,38.0,33.0,49.0,43.0,37.0,38.0,42.0,41.0,49.0,35.0,53.0,50.0,53.0,36.0,43.0,44.0,43.0,47.0,37.0,49.0,39.0,48.0,44.0,41.0,42.0,54.0,37.0,45.0,42.0,44.0,38.0,51.0
6515,25.0,53.0,51.0,42.0,44.0,48.0,24.0,51.0,33.0,45.0,39.0,33.0,39.0,52.0,39.0,41.0,33.0,41.0,36.0,43.0,37.0,17.0,48.0,56.0,41.0,44.0,29.0,56.0,23.0,41.0,40.0,38.0,49.0,43.0,39.0,50.0,44.0,47.0,43.0,50.0,48.0,57.0,52.0,43.0,49.0,40.0,24.0,42.0
6516,26.0,27.0,71.0,51.0,47.0,,48.0,42.0,44.0,,41.0,47.0,51.0,45.0,51.0,43.0,37.0,57.0,,45.0,46.0,,26.0,,42.0,38.0,33.0,32.0,36.0,37.0,,54.0,,27.0,57.0,35.0,42.0,,36.0,40.0,40.0,51.0,,52.0,47.0,42.0,45.0,48.0
6517,43.0,52.0,59.0,54.0,39.0,,,47.0,58.0,56.0,44.0,31.0,45.0,47.0,42.0,39.0,27.0,57.0,43.0,22.0,46.0,51.0,50.0,,73.0,36.0,42.0,65.0,46.0,44.0,,72.0,46.0,52.0,,48.0,39.0,61.0,58.0,77.0,58.0,59.0,45.0,25.0,42.0,50.0,54.0,45.0
6518,44.0,42.0,61.0,40.0,23.0,49.0,39.0,39.0,44.0,37.0,41.0,47.0,48.0,47.0,37.0,38.0,33.0,34.0,41.0,50.0,46.0,52.0,38.0,37.0,32.0,49.0,44.0,45.0,39.0,44.0,29.0,30.0,51.0,56.0,44.0,40.0,38.0,35.0,49.0,48.0,18.0,41.0,49.0,51.0,50.0,38.0,41.0,47.0
6519,,49.0,64.0,,,48.0,,,,,,,,,45.0,,,,,,,60.0,,,28.0,,45.0,,,,35.0,,,,65.0,,44.0,56.0,,,,,,,52.0,,52.0,
6520,31.0,36.0,57.0,34.0,30.0,43.0,23.0,53.0,57.0,43.0,28.0,39.0,42.0,44.0,43.0,40.0,38.0,48.0,37.0,37.0,48.0,63.0,21.0,21.0,44.0,44.0,44.0,32.0,43.0,,44.0,51.0,37.0,37.0,29.0,52.0,46.0,35.0,49.0,49.0,47.0,57.0,40.0,50.0,55.0,44.0,38.0,37.0
6521,42.0,49.0,55.0,38.0,52.0,35.0,,31.0,47.0,64.0,43.0,56.0,28.0,50.0,32.0,51.0,,38.0,36.0,47.0,37.0,61.0,35.0,38.0,46.0,43.0,40.0,43.0,43.0,35.0,40.0,56.0,56.0,68.0,45.0,60.0,51.0,52.0,61.0,50.0,49.0,49.0,43.0,51.0,50.0,53.0,49.0,53.0
6522,40.0,36.0,47.0,42.0,40.0,49.0,26.0,38.0,44.0,41.0,41.0,35.0,34.0,39.0,41.0,36.0,38.0,52.0,48.0,37.0,59.0,27.0,38.0,43.0,41.0,23.0,37.0,43.0,44.0,40.0,32.0,53.0,55.0,50.0,48.0,46.0,52.0,48.0,53.0,55.0,50.0,54.0,42.0,34.0,38.0,52.0,45.0,49.0
6523,35.0,42.0,63.0,47.0,45.0,43.0,44.0,53.0,51.0,53.0,26.0,55.0,41.0,55.0,43.0,45.0,47.0,46.0,30.0,24.0,44.0,28.0,39.0,29.0,37.0,30.0,40.0,46.0,34.0,39.0,36.0,50.0,32.0,46.0,52.0,48.0,43.0,42.0,40.0,40.0,52.0,52.0,46.0,51.0,27.0,47.0,34.0,28.0
6524,49.0,32.0,57.0,43.0,43.0,53.0,,63.0,,,46.0,30.0,58.0,43.0,,29.0,50.0,51.0,39.0,36.0,36.0,38.0,31.0,40.0,50.0,,,39.0,28.0,,50.0,,,55.0,35.0,,35.0,44.0,,50.0,31.0,52.0,,,43.0,37.0,,28.0
6525,40.0,51.0,55.0,42.0,43.0,42.0,54.0,45.0,28.0,41.0,41.0,41.0,40.0,61.0,49.0,36.0,40.0,51.0,32.0,40.0,52.0,22.0,52.0,40.0,37.0,51.0,46.0,50.0,28.0,50.0,36.0,42.0,45.0,53.0,39.0,48.0,40.0,38.0,46.0,48.0,41.0,53.0,58.0,49.0,44.0,41.0,32.0,45.0
6526,47.0,48.0,,37.0,,45.0,40.0,52.0,,,47.0,37.0,,55.0,42.0,,49.0,34.0,46.0,32.0,,54.0,47.0,53.0,25.0,21.0,57.0,53.0,35.0,38.0,54.0,50.0,49.0,60.0,43.0,33.0,54.0,,,,,56.0,50.0,64.0,,47.0,,61.0
6527,46.0,32.0,52.0,37.0,44.0,29.0,34.0,41.0,48.0,46.0,40.0,37.0,29.0,35.0,48.0,40.0,36.0,48.0,37.0,40.0,53.0,31.0,45.0,34.0,36.0,27.0,44.0,48.0,50.0,41.0,37.0,49.0,48.0,49.0,46.0,43.0,37.0,51.0,41.0,35.0,39.0,53.0,46.0,39.0,44.0,47.0,46.0,41.0
6528,47.0,45.0,59.0,5.0,,58.0,47.0,46.0,52.0,48.0,37.0,47.0,20.0,35.0,28.0,43.0,36.0,45.0,45.0,39.0,57.0,44.0,49.0,45.0,41.0,34.0,52.0,45.0,54.0,37.0,46.0,,48.0,26.0,37.0,52.0,29.0,37.0,66.0,47.0,48.0,48.0,35.0,48.0,55.0,57.0,44.0,37.0
6529,43.0,52.0,61.0,54.0,46.0,59.0,56.0,,,,42.0,,,56.0,,,,,,21.0,,33.0,,,53.0,,,54.0,,,66.0,,67.0,,41.0,64.0,,,41.0,49.0,,75.0,53.0,62.0,53.0,47.0,,56.0
6530,,41.0,60.0,57.0,52.0,58.0,65.0,59.0,,55.0,,50.0,49.0,,53.0,39.0,74.0,,,39.0,48.0,37.0,42.0,42.0,48.0,50.0,,59.0,,53.0,49.0,,55.0,40.0,43.0,35.0,,50.0,29.0,65.0,55.0,,51.0,39.0,46.0,52.0,53.0,
6531,41.0,27.0,50.0,31.0,35.0,53.0,38.0,49.0,50.0,44.0,49.0,37.0,40.0,41.0,40.0,30.0,56.0,41.0,48.0,40.0,42.0,54.0,41.0,36.0,46.0,41.0,35.0,32.0,48.0,54.0,43.0,39.0,40.0,38.0,52.0,46.0,37.0,47.0,44.0,42.0,49.0,39.0,50.0,44.0,42.0,44.0,56.0,40.0
6532,37.0,44.0,44.0,31.0,37.0,25.0,34.0,46.0,47.0,41.0,23.0,39.0,34.0,52.0,39.0,45.0,39.0,38.0,26.0,46.0,42.0,53.0,40.0,29.0,30.0,39.0,36.0,43.0,34.0,42.0,33.0,38.0,43.0,56.0,45.0,35.0,30.0,52.0,36.0,53.0,37.0,36.0,24.0,29.0,33.0,47.0,37.0,43.0
6533,33.0,34.0,40.0,49.0,40.0,55.0,28.0,45.0,33.0,44.0,28.0,50.0,46.0,43.0,40.0,28.0,49.0,40.0,51.0,52.0,39.0,37.0,37.0,37.0,36.0,33.0,39.0,35.0,47.0,33.0,36.0,25.0,39.0,47.0,44.0,49.0,44.0,27.0,47.0,47.0,36.0,52.0,33.0,45.0,45.0,42.0,55.0,47.0
6534,27.0,,63.0,34.0,,42.0,49.0,45.0,65.0,45.0,38.0,45.0,55.0,46.0,39.0,23.0,42.0,52.0,49.0,49.0,,53.0,43.0,55.0,41.0,21.0,31.0,15.0,42.0,41.0,42.0,38.0,39.0,35.0,,53.0,33.0,39.0,38.0,33.0,48.0,57.0,32.0,42.0,,44.0,,41.0
6535,33.0,35.0,57.0,53.0,33.0,50.0,43.0,39.0,39.0,48.0,47.0,36.0,49.0,51.0,34.0,46.0,27.0,43.0,37.0,35.0,41.0,54.0,39.0,37.0,39.0,22.0,48.0,42.0,39.0,48.0,42.0,39.0,38.0,37.0,46.0,42.0,38.0,46.0,42.0,31.0,41.0,49.0,45.0,47.0,34.0,44.0,44.0,39.0
6536,55.0,,,,43.0,66.0,,46.0,42.0,62.0,44.0,47.0,,27.0,,,,49.0,,51.0,52.0,,28.0,,62.0,,,,37.0,44.0,45.0,45.0,49.0,,,41.0,54.0,53.0,47.0,32.0,,,,37.0,,,47.0,44.0
6537,35.0,39.0,57.0,45.0,41.0,49.0,33.0,42.0,48.0,51.0,20.0,35.0,44.0,54.0,37.0,48.0,33.0,31.0,43.0,50.0,38.0,45.0,33.0,39.0,19.0,38.0,43.0,39.0,42.0,44.0,50.0,42.0,45.0,52.0,35.0,53.0,38.0,45.0,21.0,42.0,29.0,49.0,,4.0,25.0,29.0,50.0,38.0
6538,,41.0,,45.0,,,37.0,60.0,,,30.0,,,,,,,,62.0,,,,45.0,,,49.0,,,,,,,41.0,,,,,,,54.0,55.0,,,59.0,,,,
6539,39.0,57.0,59.0,,79.0,58.0,41.0,57.0,53.0,49.0,,44.0,46.0,44.0,53.0,58.0,37.0,61.0,65.0,54.0,,51.0,41.0,48.0,44.0,35.0,50.0,56.0,27.0,46.0,37.0,,,59.0,46.0,45.0,42.0,53.0,46.0,37.0,60.0,56.0,50.0,53.0,43.0,56.0,,
6540,44.0,50.0,39.0,43.0,,57.0,32.0,52.0,,57.0,38.0,,46.0,60.0,60.0,,52.0,38.0,,47.0,,45.0,38.0,37.0,46.0,,46.0,50.0,46.0,52.0,,60.0,,,38.0,57.0,52.0,,44.0,,33.0,53.0,28.0,,47.0,,53.0,46.0
6541,37.0,39.0,62.0,40.0,35.0,46.0,45.0,25.0,52.0,47.0,50.0,31.0,51.0,30.0,43.0,55.0,44.0,51.0,14.0,42.0,30.0,39.0,47.0,39.0,46.0,39.0,43.0,53.0,38.0,44.0,30.0,57.0,37.0,24.0,41.0,47.0,40.0,44.0,25.0,43.0,47.0,39.0,47.0,49.0,33.0,46.0,32.0,45.0
6542,40.0,39.0,42.0,51.0,32.0,56.0,43.0,38.0,46.0,38.0,44.0,36.0,54.0,47.0,31.0,50.0,50.0,35.0,39.0,34.0,42.0,53.0,43.0,43.0,43.0,53.0,45.0,38.0,44.0,39.0,41.0,44.0,42.0,47.0,42.0,46.0,33.0,45.0,47.0,26.0,48.0,51.0,40.0,48.0,29.0,40.0,43.0,39.0
6543,46.0,39.0,50.0,39.0,,55.0,44.0,,46.0,54.0,35.0,,,,,19.0,46.0,,,30.0,34.0,,55.0,48.0,,22.0,41.0,58.0,55.0,46.0,31.0,43.0,63.0,49.0,34.0,61.0,,54.0,,51.0,67.0,,,34.0,,40.0,46.0,
6544,49.0,47.0,54.0,66.0,34.0,57.0,44.0,63.0,44.0,56.0,50.0,30.0,24.0,51.0,45.0,35.0,37.0,35.0,49.0,42.0,42.0,42.0,40.0,41.0,51.0,37.0,57.0,56.0,57.0,,49.0,37.0,44.0,51.0,42.0,53.0,55.0,41.0,49.0,34.0,49.0,59.0,41.0,51.0,44.0,49.0,43.0,56.0
6545,66.0,47.0,,51.0,30.0,45.0,42.0,48.0,45.0,59.0,36.0,50.0,47.0,44.0,37.0,45.0,33.0,49.0,43.0,45.0,39.0,,,,56.0,19.0,55.0,61.0,53.0,61.0,33.0,36.0,39.0,51.0,43.0,47.0,33.0,41.0,,35.0,47.0,49.0,52.0,54.0,46.0,29.0,36.0,40.0
6546,37.0,42.0,50.0,35.0,45.0,43.0,32.0,50.0,57.0,50.0,44.0,46.0,41.0,48.0,45.0,46.0,42.0,43.0,38.0,36.0,38.0,36.0,40.0,38.0,33.0,47.0,49.0,39.0,51.0,48.0,54.0,41.0,45.0,43.0,43.0,47.0,41.0,43.0,43.0,43.0,62.0,65.0,57.0,49.0,47.0,51.0,50.0,65.0
6547,56.0,43.0,54.0,73.0,28.0,57.0,40.0,53.0,43.0,55.0,36.0,28.0,28.0,55.0,45.0,25.0,33.0,40.0,45.0,37.0,42.0,42.0,35.0,36.0,45.0,31.0,62.0,55.0,48.0,44.0,48.0,44.0,39.0,,37.0,49.0,44.0,37.0,37.0,38.0,44.0,50.0,42.0,51.0,42.0,49.0,,56.0
6548,40.0,49.0,57.0,26.0,42.0,52.0,31.0,33.0,52.0,37.0,28.0,33.0,31.0,48.0,36.0,46.0,51.0,,55.0,38.0,39.0,49.0,38.0,,52.0,40.0,45.0,63.0,49.0,48.0,33.0,36.0,42.0,42.0,47.0,50.0,40.0,,52.0,47.0,51.0,45.0,52.0,39.0,40.0,30.0,42.0,45.0
6549,41.0,45.0,36.0,46.0,51.0,50.0,46.0,49.0,40.0,48.0,49.0,28.0,23.0,44.0,41.0,33.0,35.0,39.0,36.0,40.0,45.0,42.0,38.0,38.0,44.0,38.0,51.0,43.0,29.0,50.0,45.0,40.0,54.0,50.0,29.0,51.0,37.0,64.0,,41.0,46.0,57.0,35.0,54.0,45.0,37.0,31.0,22.0
6550,20.0,45.0,68.0,38.0,39.0,51.0,40.0,24.0,42.0,48.0,35.0,34.0,45.0,60.0,36.0,40.0,56.0,33.0,38.0,38.0,46.0,51.0,59.0,36.0,54.0,36.0,30.0,47.0,32.0,42.0,44.0,49.0,49.0,55.0,34.0,,31.0,41.0,47.0,49.0,43.0,56.0,48.0,45.0,31.0,44.0,32.0,22.0
6551,,38.0,,43.0,52.0,,,59.0,50.0,52.0,50.0,35.0,40.0,51.0,43.0,58.0,37.0,,43.0,37.0,39.0,40.0,,,,42.0,,44.0,61.0,51.0,54.0,,53.0,56.0,32.0,30.0,,,58.0,50.0,,54.0,,,43.0,57.0,,19.0
6552,49.0,43.0,58.0,37.0,48.0,61.0,37.0,51.0,48.0,53.0,42.0,24.0,40.0,44.0,45.0,,37.0,43.0,48.0,44.0,56.0,20.0,46.0,55.0,45.0,37.0,37.0,35.0,44.0,39.0,42.0,44.0,46.0,37.0,51.0,40.0,35.0,53.0,46.0,33.0,40.0,57.0,32.0,55.0,36.0,25.0,46.0,27.0
6553,39.0,36.0,52.0,45.0,48.0,59.0,25.0,38.0,47.0,59.0,36.0,40.0,50.0,48.0,,44.0,38.0,45.0,40.0,38.0,39.0,55.0,13.0,31.0,56.0,41.0,34.0,37.0,43.0,53.0,47.0,53.0,44.0,49.0,32.0,29.0,44.0,41.0,40.0,36.0,39.0,50.0,45.0,37.0,33.0,37.0,31.0,64.0
6554,,51.0,,,58.0,55.0,44.0,,,,41.0,51.0,,,,50.0,,58.0,,44.0,,,40.0,52.0,37.0,51.0,,36.0,,37.0,,,,72.0,60.0,60.0,,,,41.0,,,,51.0,,,,
